Station,Region,Year,Date,AvgChla,MedianChla
MDM,Central Delta,2022,2022-06-12,1.2674736842105263,1.22
MDM,Central Delta,2022,2022-06-13,1.1778125,1.12
MDM,Central Delta,2022,2022-06-14,1.2193684210526317,1.22
MDM,Central Delta,2022,2022-06-15,1.1825675675675675,1.15
MDM,Central Delta,2022,2022-06-16,1.036888888888889,1
MDM,Central Delta,2022,2022-06-17,1.0108333333333333,0.985
MDM,Central Delta,2022,2022-06-18,1.1230208333333334,1.06
MDM,Central Delta,2022,2022-06-19,1.3430526315789473,1.21
MDM,Central Delta,2022,2022-06-20,1.4207291666666666,1.2850000000000001
MDM,Central Delta,2022,2022-06-21,1.3808333333333334,1.31
MDM,Central Delta,2022,2022-06-22,1.4622916666666665,1.32
MDM,Central Delta,2022,2022-06-23,1.2654166666666666,1.23
MDM,Central Delta,2022,2022-06-24,1.3684375,1.39
MDM,Central Delta,2022,2022-06-25,1.5528125,1.53
MDM,Central Delta,2022,2022-06-26,1.5610638297872341,1.55
MDM,Central Delta,2022,2022-06-27,1.4836046511627907,1.48
MDM,Central Delta,2022,2022-06-28,1.4564583333333334,1.46
MDM,Central Delta,2022,2022-06-29,1.470625,1.435
MDM,Central Delta,2022,2022-06-30,1.5705376344086022,1.54
MDM,Central Delta,2022,2022-07-01,1.6304166666666666,1.58
MDM,Central Delta,2022,2022-07-02,1.663936170212766,1.58
MDM,Central Delta,2022,2022-07-03,1.766875,1.66
MDM,Central Delta,2022,2022-07-04,1.9827472527472527,1.82
MDM,Central Delta,2022,2022-07-05,1.9459375,1.795
MDM,Central Delta,2022,2022-07-06,1.8687096774193548,1.77
MDM,Central Delta,2022,2022-07-07,1.8682291666666666,1.755
MDM,Central Delta,2022,2022-07-08,2.044583333333333,2.0149999999999997
MDM,Central Delta,2022,2022-07-09,1.9427083333333333,1.89
MDM,Central Delta,2022,2022-07-10,1.8789583333333333,1.86
MDM,Central Delta,2022,2022-07-11,1.87375,1.835
MDM,Central Delta,2022,2022-07-12,1.9080263157894737,1.88
MDM,Central Delta,2022,2022-07-13,1.7193181818181817,1.68
MDM,Central Delta,2022,2022-07-14,1.6391666666666667,1.645
MDM,Central Delta,2022,2022-07-15,1.6804166666666667,1.67
MDM,Central Delta,2022,2022-07-16,1.6394623655913978,1.64
MDM,Central Delta,2022,2022-07-17,1.6974193548387098,1.67
MDM,Central Delta,2022,2022-07-18,1.6930208333333334,1.7
MDM,Central Delta,2022,2022-07-19,1.7446875,1.62
MDM,Central Delta,2022,2022-07-20,1.7197802197802199,1.56
MDM,Central Delta,2022,2022-07-21,1.7341052631578948,1.59
MDM,Central Delta,2022,2022-07-22,1.6302083333333333,1.58
MDM,Central Delta,2022,2022-07-23,1.6561458333333334,1.6749999999999998
MDM,Central Delta,2022,2022-07-24,1.7024731182795698,1.72
MDM,Central Delta,2022,2022-07-25,1.6611702127659576,1.67
MDM,Central Delta,2022,2022-07-26,1.8109523809523809,1.755
MDM,Central Delta,2022,2022-07-27,2.03375,1.97
MDM,Central Delta,2022,2022-07-28,2.2941558441558443,2.28
MDM,Central Delta,2022,2022-07-29,2.385684210526316,2.28
MDM,Central Delta,2022,2022-07-30,2.619647058823529,2.6
MDM,Central Delta,2022,2022-07-31,2.922613636363636,2.8049999999999997
MDM,Central Delta,2022,2022-08-01,2.886627906976744,2.6550000000000002
MDM,Central Delta,2022,2022-08-02,2.8535164835164837,2.73
MDM,Central Delta,2022,2022-08-03,2.8824137931034484,2.72
MDM,Central Delta,2022,2022-08-04,2.703452380952381,2.26
MDM,Central Delta,2022,2022-08-05,1.6202083333333333,1.55
MDM,Central Delta,2022,2022-08-06,1.5826041666666666,1.53
MDM,Central Delta,2022,2022-08-07,1.5139583333333333,1.475
MDM,Central Delta,2022,2022-08-08,1.2185714285714286,1.19
MDM,Central Delta,2022,2022-08-09,1.0298958333333332,1.0150000000000001
MDM,Central Delta,2022,2022-08-10,0.9944791666666667,0.985
MDM,Central Delta,2022,2022-08-11,1.0458947368421052,1
MDM,Central Delta,2022,2022-08-12,1.0446236559139785,1.01
MDM,Central Delta,2022,2022-08-13,1.1190526315789473,1.07
MDM,Central Delta,2022,2022-08-14,1.1221052631578947,1.06
MDM,Central Delta,2022,2022-08-15,1.1102127659574468,1.0350000000000001
MDM,Central Delta,2022,2022-08-16,1.0896808510638298,1.03
MDM,Central Delta,2022,2022-08-17,1.1160416666666666,1.045
MDM,Central Delta,2022,2022-08-18,1.1036458333333334,1.08
MDM,Central Delta,2022,2022-08-19,1.1298947368421053,1.12
MDM,Central Delta,2022,2022-08-20,1.1917021276595745,1.18
MDM,Central Delta,2022,2022-08-21,1.1711578947368422,1.17
MDM,Central Delta,2022,2022-08-22,1.145,1.11
MDM,Central Delta,2022,2022-08-23,1.1686170212765958,1.14
MDM,Central Delta,2022,2022-08-24,1.1246875,1.11
MDM,Central Delta,2022,2022-08-25,1.1228125,1.125
MDM,Central Delta,2022,2022-08-26,1.1415957446808511,1.1349999999999998
MDM,Central Delta,2022,2022-08-27,1.1535897435897435,1.12
MDM,Central Delta,2022,2022-08-28,1.1586363636363637,1.19
MDM,Central Delta,2022,2022-08-29,1.1682022471910112,1.14
MDM,Central Delta,2022,2022-08-30,1.1091578947368421,1.12
MDM,Central Delta,2022,2022-08-31,1.074,1.0550000000000002
MDM,Central Delta,2022,2022-09-01,1.1428888888888888,1.1150000000000002
MDM,Central Delta,2022,2022-09-02,1.0494565217391305,1
MDM,Central Delta,2022,2022-09-03,1.0636170212765959,1.05
MDM,Central Delta,2022,2022-09-04,1.094090909090909,1.08
MDM,Central Delta,2022,2022-09-05,1.157012987012987,1.13
MDM,Central Delta,2022,2022-09-06,1.0448235294117647,0.98
MDM,Central Delta,2022,2022-09-07,0.9434375,0.9
MDM,Central Delta,2022,2022-09-08,0.9740625,0.94
MDM,Central Delta,2022,2022-09-09,1.0391666666666666,1.02
MDM,Central Delta,2022,2022-09-10,1.01,1
MDM,Central Delta,2022,2022-09-11,0.9264583333333334,0.92
MDM,Central Delta,2022,2022-09-12,0.937752808988764,0.95
MDM,Central Delta,2022,2022-09-13,0.8517391304347827,0.87
MDM,Central Delta,2022,2022-09-14,0.8225,0.82
MDM,Central Delta,2022,2022-09-15,0.8390625,0.84
MDM,Central Delta,2022,2022-09-16,0.8907291666666667,0.89
MDM,Central Delta,2022,2022-09-17,0.8538541666666667,0.86
MDM,Central Delta,2022,2022-09-18,0.8347311827956989,0.83
MDM,Central Delta,2022,2022-09-19,0.8230208333333333,0.8
MDM,Central Delta,2022,2022-09-20,0.7989473684210526,0.78
MDM,Central Delta,2022,2022-09-21,0.78,0.75
MDM,Central Delta,2022,2022-09-22,0.8021276595744681,0.78
MDM,Central Delta,2022,2022-09-23,0.7788541666666666,0.755
MDM,Central Delta,2022,2022-09-24,0.8818181818181818,0.825
MDM,Central Delta,2022,2022-09-25,0.8553763440860215,0.85
MDM,Central Delta,2022,2022-09-26,0.89125,0.86
MDM,Central Delta,2022,2022-09-27,0.8155263157894737,0.785
MDM,Central Delta,2022,2022-09-28,0.8925,0.885
MDM,Central Delta,2022,2022-09-29,1.02275,1.06
MDM,Central Delta,2022,2022-09-30,1.0252127659574468,1.03
MDM,Central Delta,2022,2022-10-01,1.0124731182795699,1
MDM,Central Delta,2022,2022-10-02,0.9784615384615385,0.98
MDM,Central Delta,2022,2022-10-03,0.9254117647058824,0.89
MDM,Central Delta,2022,2022-10-04,0.899468085106383,0.875
MDM,Central Delta,2022,2022-10-05,0.9465591397849462,0.88
MDM,Central Delta,2022,2022-10-06,0.9777894736842105,0.9
MDM,Central Delta,2022,2022-10-07,0.9966666666666667,0.96
MDM,Central Delta,2022,2022-10-08,1.0711827956989248,1
MDM,Central Delta,2022,2022-10-09,1.0928888888888888,1.07
MDM,Central Delta,2022,2022-10-10,1.095287356321839,1.06
MDM,Central Delta,2022,2022-10-11,1.1486170212765958,1.1749999999999998
MDM,Central Delta,2022,2022-10-12,1.176904761904762,1.22
MDM,Central Delta,2022,2022-10-13,1.0884375,1.12
MDM,Central Delta,2022,2022-10-14,1.1235416666666667,1.185
MDM,Central Delta,2022,2022-10-15,1.0809375,1.1
MDM,Central Delta,2022,2022-10-16,1.1185416666666668,1.12
MDM,Central Delta,2022,2022-10-17,1.2678723404255319,1.22
MDM,Central Delta,2022,2022-10-18,1.333157894736842,1.28
MDM,Central Delta,2022,2022-10-19,1.2897849462365591,1.22
MDM,Central Delta,2022,2022-10-20,1.3133720930232557,1.245
MDM,Central Delta,2022,2022-10-21,1.254367816091954,1.18
MDM,Central Delta,2022,2022-10-22,1.3307865168539326,1.24
MDM,Central Delta,2022,2022-10-23,1.475505617977528,1.38
MDM,Central Delta,2022,2022-10-24,1.5230434782608695,1.435
MDM,Central Delta,2022,2022-10-25,1.5980208333333332,1.45
MDM,Central Delta,2022,2022-10-26,1.5915384615384616,1.54
MDM,Central Delta,2022,2022-10-27,1.5783516483516484,1.5
MDM,Central Delta,2022,2022-10-28,1.6406521739130435,1.64
MDM,Central Delta,2022,2022-10-29,1.6285365853658536,1.52
MDM,Central Delta,2022,2022-10-30,1.5527777777777778,1.51
MDM,Central Delta,2022,2022-10-31,1.6612328767123288,1.69
MDM,Central Delta,2022,2022-11-01,1.5155681818181819,1.51
MDM,Central Delta,2022,2022-11-02,1.456875,1.42
MDM,Central Delta,2022,2022-11-03,1.3994736842105264,1.31
MDM,Central Delta,2022,2022-11-04,1.4172727272727272,1.26
MDM,Central Delta,2022,2022-11-05,1.4007865168539326,1.25
MDM,Central Delta,2022,2022-11-06,1.3790526315789473,1.22
MDM,Central Delta,2022,2022-11-07,1.2990526315789475,1.18
MDM,Central Delta,2022,2022-11-08,1.274,1.16
MDM,Central Delta,2022,2022-11-09,1.2665625,1.17
MDM,Central Delta,2022,2022-11-10,1.2201052631578948,1.14
MDM,Central Delta,2022,2022-11-11,1.2297916666666666,1.205
MDM,Central Delta,2022,2022-11-12,1.2723655913978495,1.26
MDM,Central Delta,2022,2022-11-13,1.2965625,1.26
MDM,Central Delta,2022,2022-11-14,1.371263157894737,1.36
MDM,Central Delta,2022,2022-11-15,1.3676041666666667,1.38
MDM,Central Delta,2022,2022-11-16,1.3475,1.37
MDM,Central Delta,2022,2022-11-17,1.39,1.4
MDM,Central Delta,2022,2022-11-18,1.3313043478260869,1.3050000000000002
MDM,Central Delta,2022,2022-11-19,1.255625,1.21
MDM,Central Delta,2022,2022-11-20,1.2454166666666666,1.14
MDM,Central Delta,2022,2022-11-21,1.296,1.2
MDM,Central Delta,2022,2022-11-22,1.3591666666666666,1.19
MDM,Central Delta,2022,2022-11-23,1.4067708333333333,1.24
MDM,Central Delta,2022,2022-11-24,1.4917894736842106,1.37
MDM,Central Delta,2022,2022-11-25,1.611195652173913,1.44
MDM,Central Delta,2022,2022-11-26,1.6429166666666666,1.56
MDM,Central Delta,2022,2022-11-27,1.7111458333333334,1.68
MDM,Central Delta,2022,2022-11-28,1.7979166666666666,1.7850000000000001
MDM,Central Delta,2022,2022-11-29,1.6915625,1.69
MDM,Central Delta,2022,2022-11-30,1.6709782608695651,1.63
MDM,Central Delta,2022,2022-12-01,1.5995833333333334,1.51
MDM,Central Delta,2022,2022-12-02,1.4365625,1.4449999999999998
MDM,Central Delta,2022,2022-12-03,1.26,1.27
MDM,Central Delta,2022,2022-12-04,1.1238541666666666,1.05
MDM,Central Delta,2022,2022-12-05,1.1088541666666667,0.99
MDM,Central Delta,2022,2022-12-06,1.1396875,1.02
MDM,Central Delta,2022,2022-12-07,1.1409375,1.005
MDM,Central Delta,2022,2022-12-08,1.1659375,1.0750000000000002
MDM,Central Delta,2022,2022-12-09,1.2041666666666666,1.12
MDM,Central Delta,2022,2022-12-10,1.2130208333333334,1.14
MDM,Central Delta,2022,2022-12-11,1.1388541666666667,1.1
MDM,Central Delta,2022,2022-12-12,1.0588541666666667,1.01
MDM,Central Delta,2022,2022-12-13,1.0664583333333333,1.04
MDM,Central Delta,2022,2022-12-14,1.1181052631578947,1.11
MDM,Central Delta,2022,2022-12-15,1.1988541666666668,1.2
MDM,Central Delta,2022,2022-12-16,1.3421875,1.315
MDM,Central Delta,2022,2022-12-17,1.3288421052631578,1.35
MDM,Central Delta,2022,2022-12-18,1.2611458333333334,1.2349999999999999
MDM,Central Delta,2022,2022-12-19,1.2079166666666667,1.1549999999999998
MDM,Central Delta,2022,2022-12-20,1.1540625,1.11
MDM,Central Delta,2022,2022-12-21,1.1566666666666667,1.1
MDM,Central Delta,2022,2022-12-22,1.179375,1.125
MDM,Central Delta,2022,2022-12-23,1.1406315789473684,1.1
MDM,Central Delta,2022,2022-12-24,1.1319791666666668,1.105
MDM,Central Delta,2022,2022-12-25,1.1730208333333334,1.15
MDM,Central Delta,2022,2022-12-26,1.1778125,1.18
MDM,Central Delta,2022,2022-12-27,1.2716666666666667,1.26
MDM,Central Delta,2022,2022-12-28,1.288125,1.26
MDM,Central Delta,2022,2022-12-29,1.3127083333333334,1.3
MDM,Central Delta,2022,2022-12-30,1.4122916666666667,1.41
MDM,Central Delta,2022,2022-12-31,1.4269791666666667,1.43
SJJ,San Joaquin,2020,2020-04-01,2.85,2.9
SJJ,San Joaquin,2020,2020-04-02,2.7666666666666666,2.8
SJJ,San Joaquin,2020,2020-04-03,2.771875,2.8
SJJ,San Joaquin,2020,2020-04-04,2.9958333333333336,3
SJJ,San Joaquin,2020,2020-04-05,3.05,3.1
SJJ,San Joaquin,2020,2020-04-06,2.9166666666666665,2.9
SJJ,San Joaquin,2020,2020-04-07,2.6260416666666666,2.6
SJJ,San Joaquin,2020,2020-04-08,2.5625,2.6
SJJ,San Joaquin,2020,2020-04-09,2.638541666666667,2.7
SJJ,San Joaquin,2020,2020-04-10,2.5635416666666666,2.6
SJJ,San Joaquin,2020,2020-04-11,2.521875,2.6
SJJ,San Joaquin,2020,2020-04-12,2.534375,2.5
SJJ,San Joaquin,2020,2020-04-13,2.4916666666666667,2.5
SJJ,San Joaquin,2020,2020-04-14,2.5166666666666666,2.5
SJJ,San Joaquin,2020,2020-04-15,2.5585106382978724,2.5
SJJ,San Joaquin,2020,2020-04-16,2.5885416666666665,2.6
SJJ,San Joaquin,2020,2020-04-17,2.5989583333333335,2.7
SJJ,San Joaquin,2020,2020-04-18,2.5052083333333335,2.55
SJJ,San Joaquin,2020,2020-04-19,2.451041666666667,2.5
SJJ,San Joaquin,2020,2020-04-20,2.448958333333333,2.45
SJJ,San Joaquin,2020,2020-04-21,2.392708333333333,2.4
SJJ,San Joaquin,2020,2020-04-22,2.3427083333333334,2.3
SJJ,San Joaquin,2020,2020-04-23,2.334375,2.3
SJJ,San Joaquin,2020,2020-04-24,2.3270833333333334,2.4
SJJ,San Joaquin,2020,2020-04-25,2.363541666666667,2.4
SJJ,San Joaquin,2020,2020-04-26,2.3489583333333335,2.4
SJJ,San Joaquin,2020,2020-04-27,2.372916666666667,2.4
SJJ,San Joaquin,2020,2020-04-28,2.347916666666667,2.3
SJJ,San Joaquin,2020,2020-04-29,2.410416666666667,2.4
SJJ,San Joaquin,2020,2020-04-30,2.428125,2.4
SJJ,San Joaquin,2020,2020-05-01,2.3875,2.4
SJJ,San Joaquin,2020,2020-05-02,2.4333333333333336,2.5
SJJ,San Joaquin,2020,2020-05-03,2.4541666666666666,2.5
SJJ,San Joaquin,2020,2020-05-04,2.4322916666666665,2.5
SJJ,San Joaquin,2020,2020-05-05,2.3778947368421055,2.4
SJJ,San Joaquin,2020,2020-05-06,2.3520833333333333,2.4
SJJ,San Joaquin,2020,2020-05-07,2.3020833333333335,2.3
SJJ,San Joaquin,2020,2020-05-08,2.294791666666667,2.3
SJJ,San Joaquin,2020,2020-05-09,2.263541666666667,2.3
SJJ,San Joaquin,2020,2020-05-10,2.3072916666666665,2.3
SJJ,San Joaquin,2020,2020-05-11,2.345833333333333,2.4
SJJ,San Joaquin,2020,2020-05-12,2.4,2.4
SJJ,San Joaquin,2020,2020-05-13,2.3364583333333333,2.3
SJJ,San Joaquin,2020,2020-05-14,2.361458333333333,2.3
SJJ,San Joaquin,2020,2020-05-15,2.5430379746835445,2.5
SJJ,San Joaquin,2020,2020-05-16,2.339080459770115,2.3
SJJ,San Joaquin,2020,2020-05-17,2.154166666666667,2.2
SJJ,San Joaquin,2020,2020-05-18,2.0541666666666667,2.1
SJJ,San Joaquin,2020,2020-05-19,2.0416666666666665,2.1
SJJ,San Joaquin,2020,2020-05-20,2.0239583333333333,2
SJJ,San Joaquin,2020,2020-05-21,2.003125,2
SJJ,San Joaquin,2020,2020-05-22,2.048958333333333,2
SJJ,San Joaquin,2020,2020-05-23,2.0729166666666665,2.1
SJJ,San Joaquin,2020,2020-05-24,2.033333333333333,2.05
SJJ,San Joaquin,2020,2020-05-25,1.9864583333333334,2
SJJ,San Joaquin,2020,2020-05-26,1.8822916666666667,1.9
SJJ,San Joaquin,2020,2020-05-27,1.8354166666666667,1.8
SJJ,San Joaquin,2020,2020-05-28,1.8958333333333333,1.9
SJJ,San Joaquin,2020,2020-05-29,2.0166666666666666,2
SJJ,San Joaquin,2020,2020-05-30,1.8842105263157896,1.9
SJJ,San Joaquin,2020,2020-05-31,1.7708333333333333,1.8
SJJ,San Joaquin,2020,2020-06-01,1.7,1.7
SJJ,San Joaquin,2020,2020-06-02,1.68125,1.7
SJJ,San Joaquin,2020,2020-06-03,1.6479166666666667,1.7
SJJ,San Joaquin,2020,2020-06-04,1.7072916666666667,1.7
SJJ,San Joaquin,2020,2020-06-05,1.8666666666666667,1.9
SJJ,San Joaquin,2020,2020-06-06,2.028125,2.1
SJJ,San Joaquin,2020,2020-06-07,2.0541666666666667,2.1
SJJ,San Joaquin,2020,2020-06-08,1.884375,1.9
SJJ,San Joaquin,2020,2020-06-09,1.7166666666666666,1.7
SJJ,San Joaquin,2020,2020-06-10,1.6302083333333333,1.6
SJJ,San Joaquin,2020,2020-06-11,1.65625,1.7
SJJ,San Joaquin,2020,2020-06-12,1.7451612903225806,1.7
SJJ,San Joaquin,2020,2020-06-13,1.878125,1.9
SJJ,San Joaquin,2020,2020-06-14,1.840625,1.8
SJJ,San Joaquin,2020,2020-06-15,1.828421052631579,1.8
SJJ,San Joaquin,2020,2020-06-16,1.778125,1.8
SJJ,San Joaquin,2020,2020-06-17,1.70625,1.7
SJJ,San Joaquin,2020,2020-06-18,1.621875,1.6
SJJ,San Joaquin,2020,2020-06-19,1.6364583333333333,1.6
SJJ,San Joaquin,2020,2020-06-20,1.615625,1.6
SJJ,San Joaquin,2020,2020-06-21,1.6666666666666667,1.7
SJJ,San Joaquin,2020,2020-06-22,1.696808510638298,1.7
SJJ,San Joaquin,2020,2020-06-23,1.7946808510638297,1.8
SJJ,San Joaquin,2020,2020-06-24,1.759375,1.8
SJJ,San Joaquin,2020,2020-06-25,1.658139534883721,1.65
SJJ,San Joaquin,2020,2020-06-26,1.5895833333333333,1.6
SJJ,San Joaquin,2020,2020-06-27,1.5166666666666666,1.5
SJJ,San Joaquin,2020,2020-06-28,1.4260416666666667,1.4
SJJ,San Joaquin,2020,2020-06-29,1.3947916666666667,1.4
SJJ,San Joaquin,2020,2020-06-30,1.3673684210526316,1.4
SJJ,San Joaquin,2020,2020-07-01,1.3895833333333334,1.4
SJJ,San Joaquin,2020,2020-07-02,1.4673684210526317,1.4
SJJ,San Joaquin,2020,2020-07-03,1.4697916666666666,1.5
SJJ,San Joaquin,2020,2020-07-04,1.478125,1.5
SJJ,San Joaquin,2020,2020-07-05,1.5552083333333333,1.6
SJJ,San Joaquin,2020,2020-07-06,1.6354166666666667,1.6
SJJ,San Joaquin,2020,2020-07-07,1.659375,1.7
SJJ,San Joaquin,2020,2020-07-08,1.7052083333333334,1.7
SJJ,San Joaquin,2020,2020-07-09,1.7083333333333333,1.7
SJJ,San Joaquin,2020,2020-07-10,1.7072916666666667,1.7
SJJ,San Joaquin,2020,2020-07-11,1.740625,1.8
SJJ,San Joaquin,2020,2020-07-12,1.74375,1.8
SJJ,San Joaquin,2020,2020-07-13,1.7833333333333334,1.8
SJJ,San Joaquin,2020,2020-07-14,1.8322916666666667,1.8
SJJ,San Joaquin,2020,2020-07-15,1.8666666666666667,1.8
SJJ,San Joaquin,2020,2020-07-16,1.8291666666666666,1.8
SJJ,San Joaquin,2020,2020-07-17,1.8758241758241758,1.8
SJJ,San Joaquin,2020,2020-07-18,1.8572916666666668,1.9
SJJ,San Joaquin,2020,2020-07-19,1.934375,2
SJJ,San Joaquin,2020,2020-07-20,1.9895833333333335,2
SJJ,San Joaquin,2020,2020-07-21,1.988421052631579,2
SJJ,San Joaquin,2020,2020-07-22,1.9894736842105263,2
SJJ,San Joaquin,2020,2020-07-23,2.0145833333333334,2
SJJ,San Joaquin,2020,2020-07-24,1.9958333333333333,2
SJJ,San Joaquin,2020,2020-07-25,1.9927083333333333,2
SJJ,San Joaquin,2020,2020-07-26,2.0697916666666667,2
SJJ,San Joaquin,2020,2020-07-27,2.128125,2.1
SJJ,San Joaquin,2020,2020-07-28,2.1322916666666667,2.1
SJJ,San Joaquin,2020,2020-07-29,2.171875,2.2
SJJ,San Joaquin,2020,2020-07-30,2.2083333333333335,2.2
SJJ,San Joaquin,2020,2020-07-31,2.336842105263158,2.3
SJJ,San Joaquin,2020,2020-08-01,2.341666666666667,2.4
SJJ,San Joaquin,2020,2020-08-02,2.6479166666666667,2.5
SJJ,San Joaquin,2020,2020-08-03,3.1333333333333333,2.9
SJJ,San Joaquin,2020,2020-08-04,3.4557894736842103,3.2
SJJ,San Joaquin,2020,2020-08-05,3.7697916666666664,3.6
SJJ,San Joaquin,2020,2020-08-06,4.341111111111111,4.65
SJJ,San Joaquin,2020,2020-08-07,4.3306818181818185,4.35
SJJ,San Joaquin,2020,2020-08-08,4.027380952380953,4
SJJ,San Joaquin,2020,2020-08-09,3.1979166666666665,3.1
SJJ,San Joaquin,2020,2020-08-10,2.924175824175824,2.7
SJJ,San Joaquin,2020,2020-08-11,2.526315789473684,2.5
SJJ,San Joaquin,2020,2020-08-12,2.3364583333333333,2.3
SJJ,San Joaquin,2020,2020-08-13,2.159375,2.1
SJJ,San Joaquin,2020,2020-08-14,1.9937500000000001,2
SJJ,San Joaquin,2020,2020-08-15,1.9822916666666668,2
SJJ,San Joaquin,2020,2020-08-16,1.9520833333333334,1.95
SJJ,San Joaquin,2020,2020-08-17,2.0697916666666667,2.1
SJJ,San Joaquin,2020,2020-08-18,1.986206896551724,2
SJJ,San Joaquin,2020,2020-08-19,1.9989583333333334,2
SJJ,San Joaquin,2020,2020-08-20,2.0578947368421052,2.1
SJJ,San Joaquin,2020,2020-08-21,2.15,2.2
SJJ,San Joaquin,2020,2020-08-22,2.2239583333333335,2.3
SJJ,San Joaquin,2020,2020-08-23,2.2260416666666667,2.2
SJJ,San Joaquin,2020,2020-08-24,3.001063829787234,2.8
SJJ,San Joaquin,2020,2020-08-25,2.173404255319149,2.2
SJJ,San Joaquin,2020,2020-08-26,2.1791666666666667,2.1
SJJ,San Joaquin,2020,2020-08-27,2.1778947368421053,2.1
SJJ,San Joaquin,2020,2020-08-28,2.175,2.1
SJJ,San Joaquin,2020,2020-08-29,2.1875,2.2
SJJ,San Joaquin,2020,2020-08-30,2.1145833333333335,2.2
SJJ,San Joaquin,2020,2020-08-31,2.109375,2.2
SJJ,San Joaquin,2020,2020-09-01,2.152083333333333,2.2
SJJ,San Joaquin,2020,2020-09-02,2.311578947368421,2.3
SJJ,San Joaquin,2020,2020-09-03,2.216666666666667,2.3
SJJ,San Joaquin,2020,2020-09-04,2.2625,2.3
SJJ,San Joaquin,2020,2020-09-05,2.279166666666667,2.3
SJJ,San Joaquin,2020,2020-09-06,2.2885416666666667,2.3
SJJ,San Joaquin,2020,2020-09-07,2.292708333333333,2.3
SJJ,San Joaquin,2020,2020-09-08,2.388541666666667,2.3
SJJ,San Joaquin,2020,2020-09-09,2.2447916666666665,2.2
SJJ,San Joaquin,2020,2020-09-10,2.058333333333333,2
SJJ,San Joaquin,2020,2020-09-11,1.9705263157894737,1.8
SJJ,San Joaquin,2020,2020-09-12,1.890625,1.9
SJJ,San Joaquin,2020,2020-09-13,2.004166666666667,1.95
SJJ,San Joaquin,2020,2020-09-14,2.09375,2.1
SJJ,San Joaquin,2020,2020-09-15,2.230208333333333,2.3
SJJ,San Joaquin,2020,2020-09-16,2.323958333333333,2.4
SJJ,San Joaquin,2020,2020-09-17,2.403125,2.5
SJJ,San Joaquin,2020,2020-09-18,2.4385416666666666,2.5
SJJ,San Joaquin,2020,2020-09-19,2.404166666666667,2.4
SJJ,San Joaquin,2020,2020-09-20,2.390625,2.4
SJJ,San Joaquin,2020,2020-09-21,2.3364583333333333,2.3
SJJ,San Joaquin,2020,2020-09-22,2.298958333333333,2.2
SJJ,San Joaquin,2020,2020-09-23,2.4355555555555557,2.2
SJJ,San Joaquin,2020,2020-09-24,2.22,2.1
SJJ,San Joaquin,2020,2020-09-25,2.2333333333333334,2.2
SJJ,San Joaquin,2020,2020-09-26,2.23125,2.2
SJJ,San Joaquin,2020,2020-09-27,2.2270833333333333,2.2
SJJ,San Joaquin,2020,2020-09-28,2.1840425531914893,2.2
SJJ,San Joaquin,2020,2020-09-29,2.0652173913043477,2.1
SJJ,San Joaquin,2020,2020-09-30,2.0195652173913046,2.05
SJJ,San Joaquin,2020,2020-10-01,2.0864583333333333,2.1
SJJ,San Joaquin,2020,2020-10-02,2.14375,2.1500000000000004
SJJ,San Joaquin,2020,2020-10-03,2.140625,2.1
SJJ,San Joaquin,2020,2020-10-04,2.1635416666666667,2.2
SJJ,San Joaquin,2020,2020-10-05,2.158333333333333,2.2
SJJ,San Joaquin,2020,2020-10-06,2.2177083333333334,2.1
SJJ,San Joaquin,2020,2020-10-07,2.15625,2.1
SJJ,San Joaquin,2020,2020-10-08,2.201041666666667,2.1
SJJ,San Joaquin,2020,2020-10-09,2.13125,2
SJJ,San Joaquin,2020,2020-10-10,1.9770833333333333,1.9
SJJ,San Joaquin,2020,2020-10-11,1.9322916666666667,1.9
SJJ,San Joaquin,2020,2020-10-12,1.95625,1.9
SJJ,San Joaquin,2020,2020-10-13,1.9333333333333333,2
SJJ,San Joaquin,2020,2020-10-14,2.0635416666666666,2.1
SJJ,San Joaquin,2020,2020-10-15,2.1177083333333333,2.1
SJJ,San Joaquin,2020,2020-10-16,2.374468085106383,2.2
SJJ,San Joaquin,2020,2020-10-17,2.9322916666666665,2.2
SJJ,San Joaquin,2020,2020-10-18,3.137777777777778,2.4
SJJ,San Joaquin,2020,2020-10-19,2.803157894736842,2.3
SJJ,San Joaquin,2020,2020-10-20,2.0208333333333335,2
SJJ,San Joaquin,2020,2020-10-21,2.127083333333333,2
SJJ,San Joaquin,2020,2020-10-22,2.190526315789474,2
SJJ,San Joaquin,2020,2020-10-23,2.191666666666667,2
SJJ,San Joaquin,2020,2020-10-24,2.203125,2.1
SJJ,San Joaquin,2020,2020-10-25,2.1833333333333336,2.1500000000000004
SJJ,San Joaquin,2020,2020-10-26,2.5260416666666665,2.5
SJJ,San Joaquin,2020,2020-10-27,2.3072916666666665,2.3
SJJ,San Joaquin,2020,2020-10-28,2.207291666666667,2.2
SJJ,San Joaquin,2020,2020-10-29,2.1395833333333334,2.1
SJJ,San Joaquin,2020,2020-10-30,2.3191489361702127,2.1
SJJ,San Joaquin,2020,2020-10-31,2.357291666666667,2.2
SJJ,San Joaquin,2020,2020-11-01,2.20625,2.2
SJJ,San Joaquin,2020,2020-11-02,2.240625,2.2
SJJ,San Joaquin,2020,2020-11-03,2.298958333333333,2.3
SJJ,San Joaquin,2020,2020-11-04,2.3802083333333335,2.3
SJJ,San Joaquin,2020,2020-11-05,2.459375,2.3
