"StationCode","Regions","Year","Survey","SampDate","Species","VolumeOfAllTows","Catch","CPUE"
"918","Central Delta",2017,6,2017-08-22,"Unknown Damaged  ()",1967,0,0
"918","Central Delta",2017,6,2017-08-22,"Unknown Fish  ()",1967,0,0
"918","Central Delta",2017,6,2017-08-22,"Unknown Invertebrate  ()",1967,0,0
"918","Central Delta",2017,6,2017-08-22,"Wakasagi",1967,0,0
"918","Central Delta",2018,1,2018-06-12,"American Shad",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Bigscale Logperch",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Bluegill",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Catfish",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Catfish  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Centrarchids  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Delta Smelt",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Gobies",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Gobies  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Herring  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Jellyfish",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Largemouth Bass",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Longfin Smelt",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Mississippi Silverside",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Northern Anchovy",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Other",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Pacific Herring",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Rainwater Killifish",2698,1,0.000370644922164566
"918","Central Delta",2018,1,2018-06-12,"Shrimp",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Shrimp  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Splittail",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Starry Flounder",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Threadfin Shad",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Three Spine Stickleback",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Trid_SB0  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Unknown Damaged  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Unknown Fish  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Unknown Invertebrate  ()",2698,0,0
"918","Central Delta",2018,1,2018-06-12,"Wakasagi",2698,0,0
"918","Central Delta",2018,2,2018-06-26,"American Shad",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Bigscale Logperch",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Bluegill",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Catfish",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Catfish  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Centrarchids  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Delta Smelt",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Gobies",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Gobies  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Herring  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Jellyfish",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Largemouth Bass",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Longfin Smelt",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Mississippi Silverside",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Northern Anchovy",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Other",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Pacific Herring",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Rainwater Killifish",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Shrimp",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Shrimp  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Splittail",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Starry Flounder",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Threadfin Shad",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Three Spine Stickleback",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Trid_SB0  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Unknown Damaged  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Unknown Fish  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Unknown Invertebrate  ()",2743,0,0
"918","Central Delta",2018,2,2018-06-26,"Wakasagi",2743,0,0
"918","Central Delta",2018,3,2018-07-10,"American Shad",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Bigscale Logperch",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Bluegill",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Catfish",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Catfish  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Centrarchids  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Delta Smelt",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Gobies",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Gobies  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Herring  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Jellyfish",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Largemouth Bass",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Longfin Smelt",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Mississippi Silverside",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Northern Anchovy",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Other",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Pacific Herring",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Rainwater Killifish",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Shrimp",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Shrimp  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Splittail",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Starry Flounder",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Threadfin Shad",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Three Spine Stickleback",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Trid_SB0  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Unknown Damaged  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Unknown Fish  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Unknown Invertebrate  ()",1641,0,0
"918","Central Delta",2018,3,2018-07-10,"Wakasagi",1641,0,0
"918","Central Delta",2018,4,2018-07-24,"American Shad",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Bigscale Logperch",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Bluegill",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Catfish",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Catfish  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Centrarchids  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Delta Smelt",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Gobies",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Gobies  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Herring  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Jellyfish",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Largemouth Bass",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Longfin Smelt",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Mississippi Silverside",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Northern Anchovy",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Other",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Pacific Herring",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Rainwater Killifish",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Shrimp",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Shrimp  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Splittail",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Starry Flounder",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Threadfin Shad",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Three Spine Stickleback",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Trid_SB0  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Unknown Damaged  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Unknown Fish  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Unknown Invertebrate  ()",1903,0,0
"918","Central Delta",2018,4,2018-07-24,"Wakasagi",1903,0,0
"918","Central Delta",2018,5,2018-08-07,"American Shad",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Bigscale Logperch",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Bluegill",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Catfish",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Catfish  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Centrarchids  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Delta Smelt",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Gobies",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Gobies  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Herring  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Jellyfish",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Largemouth Bass",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Longfin Smelt",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Mississippi Silverside",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Northern Anchovy",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Other",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Pacific Herring",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Rainwater Killifish",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Shrimp",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Shrimp  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Splittail",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Starry Flounder",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Threadfin Shad",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Three Spine Stickleback",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Trid_SB0  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Unknown Damaged  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Unknown Fish  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Unknown Invertebrate  ()",1749,0,0
"918","Central Delta",2018,5,2018-08-07,"Wakasagi",1749,0,0
"918","Central Delta",2018,6,2018-08-21,"American Shad",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Bigscale Logperch",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Bluegill",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Catfish",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Catfish  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Centrarchids  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Delta Smelt",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Gobies",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Gobies  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Herring  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Jellyfish",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Largemouth Bass",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Longfin Smelt",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Mississippi Silverside",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Northern Anchovy",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Other",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Pacific Herring",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Rainwater Killifish",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Shrimp",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Shrimp  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Splittail",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Starry Flounder",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Threadfin Shad",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Three Spine Stickleback",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Trid_SB0  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Unknown Damaged  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Unknown Fish  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Unknown Invertebrate  ()",1845,0,0
"918","Central Delta",2018,6,2018-08-21,"Wakasagi",1845,0,0
"918","Central Delta",2019,1,2019-06-11,"American Shad",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Bigscale Logperch",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Bluegill",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Catfish",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Catfish  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Centrarchids  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Delta Smelt",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Gobies",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Gobies  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Herring  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Jellyfish",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Largemouth Bass",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Longfin Smelt",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Mississippi Silverside",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Northern Anchovy",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Other",2724,1,0.000367107195301028
"918","Central Delta",2019,1,2019-06-11,"Pacific Herring",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Rainwater Killifish",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Shrimp",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Shrimp  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Splittail",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Starry Flounder",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Threadfin Shad",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Three Spine Stickleback",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Trid_SB0  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Unknown Damaged  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Unknown Fish  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Unknown Invertebrate  ()",2724,0,0
"918","Central Delta",2019,1,2019-06-11,"Wakasagi",2724,0,0
"918","Central Delta",2019,2,2019-06-25,"American Shad",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Bigscale Logperch",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Bluegill",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Catfish",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Catfish  ()",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Centrarchids  ()",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Delta Smelt",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Gobies",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Gobies  ()",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Herring  ()",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Jellyfish",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Largemouth Bass",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Longfin Smelt",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Mississippi Silverside",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Northern Anchovy",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Other",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Pacific Herring",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Rainwater Killifish",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Shrimp",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Shrimp  ()",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Splittail",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Starry Flounder",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Threadfin Shad",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Three Spine Stickleback",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Trid_SB0  ()",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Unknown Damaged  ()",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Unknown Fish  ()",2755,2,0.000725952813067151
"918","Central Delta",2019,2,2019-06-25,"Unknown Invertebrate  ()",2755,0,0
"918","Central Delta",2019,2,2019-06-25,"Wakasagi",2755,0,0
"918","Central Delta",2019,3,2019-07-09,"American Shad",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Bigscale Logperch",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Bluegill",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Catfish",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Catfish  ()",2743,1,0.000364564345607
"918","Central Delta",2019,3,2019-07-09,"Centrarchids  ()",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Delta Smelt",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Gobies",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Gobies  ()",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Herring  ()",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Jellyfish",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Largemouth Bass",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Longfin Smelt",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Mississippi Silverside",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Northern Anchovy",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Other",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Pacific Herring",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Rainwater Killifish",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Shrimp",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Shrimp  ()",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Splittail",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Starry Flounder",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Threadfin Shad",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Three Spine Stickleback",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Trid_SB0  ()",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Unknown Damaged  ()",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Unknown Fish  ()",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Unknown Invertebrate  ()",2743,0,0
"918","Central Delta",2019,3,2019-07-09,"Wakasagi",2743,0,0
"918","Central Delta",2019,4,2019-07-23,"American Shad",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Bigscale Logperch",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Bluegill",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Catfish",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Catfish  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Centrarchids  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Delta Smelt",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Gobies",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Gobies  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Herring  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Jellyfish",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Largemouth Bass",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Longfin Smelt",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Mississippi Silverside",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Northern Anchovy",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Other",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Pacific Herring",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Rainwater Killifish",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Shrimp",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Shrimp  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Splittail",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Starry Flounder",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Threadfin Shad",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Three Spine Stickleback",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Trid_SB0  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Unknown Damaged  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Unknown Fish  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Unknown Invertebrate  ()",1673,0,0
"918","Central Delta",2019,4,2019-07-23,"Wakasagi",1673,0,0
"918","Central Delta",2019,5,2019-08-06,"American Shad",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Bigscale Logperch",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Bluegill",2579,1,0.000387747188832881
"918","Central Delta",2019,5,2019-08-06,"Catfish",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Catfish  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Centrarchids  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Delta Smelt",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Gobies",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Gobies  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Herring  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Jellyfish",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Largemouth Bass",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Longfin Smelt",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Mississippi Silverside",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Northern Anchovy",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Other",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Pacific Herring",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Rainwater Killifish",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Shrimp",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Shrimp  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Splittail",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Starry Flounder",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Threadfin Shad",2579,1,0.000387747188832881
"918","Central Delta",2019,5,2019-08-06,"Three Spine Stickleback",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Trid_SB0  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Unknown Damaged  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Unknown Fish  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Unknown Invertebrate  ()",2579,0,0
"918","Central Delta",2019,5,2019-08-06,"Wakasagi",2579,0,0
"918","Central Delta",2019,6,2019-08-20,"American Shad",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Bigscale Logperch",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Bluegill",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Catfish",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Catfish  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Centrarchids  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Delta Smelt",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Gobies",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Gobies  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Herring  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Jellyfish",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Largemouth Bass",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Longfin Smelt",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Mississippi Silverside",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Northern Anchovy",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Other",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Pacific Herring",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Rainwater Killifish",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Shrimp",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Shrimp  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Splittail",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Starry Flounder",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Threadfin Shad",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Three Spine Stickleback",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Trid_SB0  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Unknown Damaged  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Unknown Fish  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Unknown Invertebrate  ()",1861,0,0
"918","Central Delta",2019,6,2019-08-20,"Wakasagi",1861,0,0
"918","Central Delta",2020,1,2020-06-15,"American Shad",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Bigscale Logperch",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Bluegill",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Catfish",2602,3,0.00115295926210607
"918","Central Delta",2020,1,2020-06-15,"Catfish  ()",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Centrarchids  ()",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Delta Smelt",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Gobies",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Gobies  ()",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Herring  ()",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Jellyfish",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Largemouth Bass",2602,1,0.000384319754035357
"918","Central Delta",2020,1,2020-06-15,"Longfin Smelt",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Mississippi Silverside",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Northern Anchovy",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Other",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Pacific Herring",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Rainwater Killifish",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Shrimp",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Shrimp  ()",2602,0,0
"918","Central Delta",2020,1,2020-06-15,"Splittail",2602,0,0
