"Source","SampleID","Regions","Year","Date","Station","Analy2","CPUE"
"EMP","EMP NZEZ2SJR 2021-05-04","San Joaquin",2021,2021-05-04,"NZEZ2SJR","Harpacticoida",0
"EMP","EMP NZEZ2SJR 2021-05-04","San Joaquin",2021,2021-05-04,"NZEZ2SJR","Oithona",0
"EMP","EMP NZEZ2SJR 2021-05-04","San Joaquin",2021,2021-05-04,"NZEZ2SJR","Pseudodiaptomus",2651.34
"EMP","EMP NZEZ2SJR 2021-05-04","San Joaquin",2021,2021-05-04,"NZEZ2SJR","Sinocalanus",8.13
"EMP","EMP NZEZ2SJR 2021-05-04","San Joaquin",2021,2021-05-04,"NZEZ2SJR","Tortanus",0
"EMP","EMP NZEZ2SJR 2021-05-04","San Joaquin",2021,2021-05-04,"NZEZ2SJR",NA,0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Acartia",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Acartiella",676.14
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Barnacle Nauplii",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Bosmina",1.94
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Calanoid Other",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Calanoida",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Cladocera Other",46.64
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Daphnia",9.71
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Decapoda",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Diaphanosoma",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Diaptomus",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Eurytemora",264.24
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Harpacticoida",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Oithona",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Pseudodiaptomus",24504.27
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Sinocalanus",34.95
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR","Tortanus",0
"EMP","EMP NZEZ2SJR 2021-06-02","San Joaquin",2021,2021-06-02,"NZEZ2SJR",NA,0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Acartia",0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Acartiella",766.34
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Barnacle Nauplii",0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Bosmina",550.9
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Calanoid Other",0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Calanoida",0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Cladocera Other",1418.16
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Daphnia",5.45
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Decapoda",0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Diaphanosoma",264.54
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Diaptomus",5.46
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Eurytemora",21.8
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Harpacticoida",5.45
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Oithona",0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Pseudodiaptomus",7731.63
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Sinocalanus",0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR","Tortanus",0
"EMP","EMP NZEZ2SJR 2021-08-13","San Joaquin",2021,2021-08-13,"NZEZ2SJR",NA,0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Acartia",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Acartiella",791.78
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Barnacle Nauplii",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Bosmina",3.7
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Calanoid Other",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Calanoida",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Cladocera Other",29.6
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Daphnia",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Decapoda",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Diaphanosoma",11.1
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Diaptomus",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Eurytemora",14.8
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Harpacticoida",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Oithona",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Pseudodiaptomus",11965.65
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Sinocalanus",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR","Tortanus",0
"EMP","EMP NZEZ2SJR 2021-09-13","San Joaquin",2021,2021-09-13,"NZEZ2SJR",NA,0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Acartia",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Acartiella",737.17
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Barnacle Nauplii",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Bosmina",12.08
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Calanoid Other",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Calanoida",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Cladocera Other",80.56
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Daphnia",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Decapoda",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Diaphanosoma",8.06
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Diaptomus",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Eurytemora",48.36
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Harpacticoida",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Oithona",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Pseudodiaptomus",11674.05
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Sinocalanus",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR","Tortanus",0
"EMP","EMP NZEZ2SJR 2021-10-14","San Joaquin",2021,2021-10-14,"NZEZ2SJR",NA,0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Acartia",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Acartiella",583.6
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Barnacle Nauplii",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Bosmina",9.84
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Calanoid Other",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Calanoida",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Cladocera Other",13.12
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Daphnia",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Decapoda",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Diaphanosoma",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Diaptomus",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Eurytemora",39.36
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Harpacticoida",19.67
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Oithona",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Pseudodiaptomus",2724.51
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Sinocalanus",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR","Tortanus",0
"EMP","EMP NZEZ2SJR 2021-11-09","San Joaquin",2021,2021-11-09,"NZEZ2SJR",NA,0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Acartia",1.9
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Acartiella",564.93
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Barnacle Nauplii",35.19
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Bosmina",2.85
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Calanoid Other",0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Calanoida",0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Cladocera Other",0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Daphnia",0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Decapoda",0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Diaphanosoma",0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Diaptomus",5.7
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Eurytemora",1757.56
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Harpacticoida",3.8
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Oithona",0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Pseudodiaptomus",31.41
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Sinocalanus",19.95
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6","Tortanus",0
"EMP","EMP NZEZ6 2014-04-09","Sacramento",2014,2014-04-09,"NZEZ6",NA,1.9
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Acartia",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Acartiella",1782.71
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Barnacle Nauplii",4.37
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Bosmina",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Calanoid Other",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Calanoida",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Cladocera Other",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Daphnia",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Decapoda",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Diaphanosoma",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Diaptomus",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Eurytemora",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Harpacticoida",2.19
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Oithona",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Pseudodiaptomus",1273.08
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Sinocalanus",0
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6","Tortanus",17.48
"EMP","EMP NZEZ6 2014-07-07","Sacramento",2014,2014-07-07,"NZEZ6",NA,0
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Acartia",0
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Acartiella",708.33
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Barnacle Nauplii",0
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Bosmina",3.03
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Calanoid Other",0
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Calanoida",0
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Cladocera Other",4.84
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Daphnia",2.43
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Decapoda",0
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Diaphanosoma",0
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Diaptomus",2.44
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Eurytemora",48.52
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Harpacticoida",0.61
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Oithona",0
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Pseudodiaptomus",40.02
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Sinocalanus",1.83
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6","Tortanus",4.84
"EMP","EMP NZEZ6 2015-01-16","Sacramento",2015,2015-01-16,"NZEZ6",NA,6.67
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Acartia",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Acartiella",267.25
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Barnacle Nauplii",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Bosmina",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Calanoid Other",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Calanoida",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Cladocera Other",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Daphnia",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Decapoda",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Diaphanosoma",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Diaptomus",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Eurytemora",489.24
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Harpacticoida",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Oithona",0
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Pseudodiaptomus",824.43
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Sinocalanus",99.66
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6","Tortanus",3.02
"EMP","EMP NZEZ6 2015-04-13","Sacramento",2015,2015-04-13,"NZEZ6",NA,0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Acartia",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Acartiella",1840.51
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Barnacle Nauplii",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Bosmina",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Calanoid Other",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Calanoida",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Cladocera Other",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Daphnia",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Decapoda",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Diaphanosoma",4.51
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Diaptomus",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Eurytemora",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Harpacticoida",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Oithona",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Pseudodiaptomus",4560.69
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Sinocalanus",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6","Tortanus",0
"EMP","EMP NZEZ6 2015-09-22","Sacramento",2015,2015-09-22,"NZEZ6",NA,0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Acartia",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Acartiella",4951.24
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Barnacle Nauplii",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Bosmina",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Calanoid Other",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Calanoida",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Cladocera Other",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Daphnia",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Decapoda",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Diaphanosoma",6.74
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Diaptomus",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Eurytemora",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Harpacticoida",2.25
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Oithona",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Pseudodiaptomus",1072.05
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Sinocalanus",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6","Tortanus",0
"EMP","EMP NZEZ6 2015-10-21","Sacramento",2015,2015-10-21,"NZEZ6",NA,0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Acartia",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Acartiella",2566.2
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Barnacle Nauplii",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Bosmina",7.76
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Calanoid Other",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Calanoida",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Cladocera Other",72.44
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Daphnia",10.35
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Decapoda",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Diaphanosoma",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Diaptomus",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Eurytemora",93.12
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Harpacticoida",5.17
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Oithona",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Pseudodiaptomus",2879.19
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Sinocalanus",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6","Tortanus",0
"EMP","EMP NZEZ6 2015-12-04","Sacramento",2015,2015-12-04,"NZEZ6",NA,0
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Acartia",0
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Acartiella",2823.84
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Barnacle Nauplii",2.58
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Bosmina",23.19
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Calanoid Other",0
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Calanoida",0
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Cladocera Other",51.52
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Daphnia",5.15
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Decapoda",0
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Diaphanosoma",0
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Diaptomus",0
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Eurytemora",226.72
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Harpacticoida",10.31
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Oithona",0
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Pseudodiaptomus",347.82
"EMP","EMP NZEZ6 2016-01-06","Sacramento",2016,2016-01-06,"NZEZ6","Sinocalanus",7.74
